country,new_cases,tests_done,population,testing_rate,positivity_rate,datetime
Cyprus,0.19585026735766556,-0.6213812722661908,-0.6696457448113631,-0.6213812722152231,0.3800060731637209,2022-08-01
Cyprus,-0.0928754167445904,-0.7438962649614492,-0.6696457448113631,-0.7438962649464466,0.265372694243466,2022-08-08
Cyprus,-0.3226458295094701,-0.8354169206424986,-0.6696457448113631,-0.8354169206344118,0.09510292274362564,2022-08-15
Cyprus,-0.3189223386881621,-0.7461562687020685,-0.6696457448113631,-0.7461562687027739,-0.028575365296446605,2022-08-22
Cyprus,-0.3812908099450707,-0.6915173547376819,-0.6696457448113631,-0.6915173547056326,-0.1547258564795318,2022-08-29
Cyprus,-0.3631387921911943,-0.7129019279472403,-0.6696457448113631,-0.7129019279031883,-0.11682436380289525,2022-09-05
Cyprus,-0.2680346307969531,-0.7541770662913256,-0.6696457448113631,-0.7541770662765978,0.04916688082466756,2022-09-12
Cyprus,-0.19821917789742854,-0.7084768786063637,-0.6696457448113631,-0.7084768785839882,0.07801026385143282,2022-09-19
Cyprus,-0.23716068607027446,-0.7158139775850132,-0.6696457448113631,-0.7158139775619955,0.03984626364261953,2022-09-26
Cyprus,-0.22040497737438858,-0.7090529579912274,-0.6696457448113631,-0.7090529579884266,0.05201082628826657,2022-10-03
Czechia,-0.3940082212341506,-0.36859401100238326,-0.2073732616300669,-0.3685940110310792,-0.3215630792979836,2020-01-06
Czechia,-0.3940082212341506,-0.36859401100238326,-0.2073732616300669,-0.3685940110310792,-0.3215630792979836,2020-01-13
Czechia,-0.3940082212341506,-0.36859401100238326,-0.2073732616300669,-0.3685940110310792,-0.3215630792979836,2020-01-20
Czechia,-0.3940082212341506,-0.36859401100238326,-0.2073732616300669,-0.3685940110310792,-0.3215630792979836,2020-01-27
Czechia,-0.6903869282561392,-0.9257324733003831,-0.2073732616300669,-0.9257324733434213,-1.0928814857720823,2020-02-03
Czechia,-0.6903869282561392,-0.925785504032611,-0.2073732616300669,-0.9257855040756309,-1.0928814857720823,2020-02-10
Czechia,-0.6903869282561392,-0.9258023774474107,-0.2073732616300669,-0.9258023774904719,-1.0928814857720823,2020-02-17
Czechia,-0.6903869282561392,-0.9258168403743819,-0.2073732616300669,-0.9258168404176257,-1.0928814857720823,2020-02-24
Czechia,-0.690314991676765,-0.9255348132984429,-0.2073732616300669,-0.9255348133414785,-0.8328359631332292,2020-03-02
Czechia,-0.6896675624623966,-0.9241078045039479,-0.2073732616300669,-0.9241078045469338,-0.6395245774503098,2020-03-09
Czechia,-0.6840085515516208,-0.91550959441955,-0.2073732616300669,-0.9155095944622963,-0.42010575996878186,2020-03-16
Czechia,-0.6696212356767669,-0.8958689395926159,-0.2073732616300669,-0.8958689396267162,-0.3381107911645551,2020-03-23
Czechia,-0.6505580421425856,-0.8619003451128473,-0.2073732616300669,-0.8619003451458438,-0.4143519573036721,2020-03-30
Czechia,-0.6478724098459462,-0.8230481022924591,-0.2073732616300669,-0.8230481023252767,-0.6423664305516134,2020-04-06
Czechia,-0.6566966302491899,-0.8171231232099107,-0.2073732616300669,-0.8171231232387575,-0.7553316342110212,2020-04-13
Czechia,-0.6722828891136149,-0.8193769293295944,-0.2073732616300669,-0.8193769293628272,-0.9076533926047653,2020-04-20
Czechia,-0.6746088385133829,-0.8135483697601876,-0.2073732616300669,-0.8135483697889475,-0.9398303423781429,2020-04-27
Czechia,-0.6812989403951899,-0.8210377554434577,-0.2073732616300669,-0.8210377554725561,-0.9984258731854677,2020-05-04
Czechia,-0.6821382004878898,-0.8170267036967691,-0.2073732616300669,-0.817026703726118,-1.010309063130853,2020-05-11
Czechia,-0.6817785175910184,-0.8156937039275871,-0.2073732616300669,-0.8156937039645226,-1.0077514306842004,2020-05-18
Czechia,-0.6787332023975077,-0.811921290475924,-0.2073732616300669,-0.8119212905099322,-0.9814522710057282,2020-05-25
Czechia,-0.6827616508424668,-0.8308387989542964,-0.2073732616300669,-0.8308387989826589,-1.0054518187640313,2020-06-01
Czechia,-0.6815866867126871,-0.8511760847636782,-0.2073732616300669,-0.851176084796414,-0.9644945213094012,2020-06-08
Czechia,-0.6808193631993615,-0.86908841981755,-0.2073732616300669,-0.8690884198556786,-0.9092413186564189,2020-06-15
Czechia,-0.6789969698552133,-0.8710674303247803,-0.2073732616300669,-0.8710674303545379,-0.866362657304699,2020-06-22
Czechia,-0.6638663093268254,-0.8623896741420407,-0.2073732616300669,-0.8623896741911914,-0.6375885827420024,2020-06-29
Czechia,-0.6685661658459443,-0.8620184590164457,-0.2073732616300669,-0.8620184590533414,-0.7204524244230063,2020-07-06
Czechia,-0.6746567962329658,-0.8646049124564679,-0.2073732616300669,-0.8646049125050462,-0.8130645047374568,2020-07-13
Czechia,-0.6718992273569521,-0.8594488789912234,-0.2073732616300669,-0.8594488790169936,-0.7895532691613375,2020-07-20
Czechia,-0.6574159960429325,-0.8405072656345655,-0.2073732616300669,-0.8405072656725563,-0.6720096701160796,2020-07-27
Czechia,-0.6555216661194102,-0.8169881358915125,-0.2073732616300669,-0.8169881359159028,-0.7439926430477944,2020-08-03
Czechia,-0.6528120549629793,-0.8098627338703518,-0.2073732616300669,-0.8098627339137903,-0.7399798066916851,2020-08-10
Czechia,-0.6506539575817513,-0.8135049809792739,-0.2073732616300669,-0.813504980999231,-0.7076112922170095,2020-08-17
Czechia,-0.6446592426338955,-0.809966384846979,-0.2073732616300669,-0.8099663848827836,-0.6630247419133597,2020-08-24
Czechia,-0.6316627006269443,-0.791798538083282,-0.2073732616300669,-0.7917985381163143,-0.6156761744341979,2020-08-31
Czechia,-0.5996509228053944,-0.7582638314126504,-0.2073732616300669,-0.758263831429421,-0.5030988289968629,2020-09-07
Czechia,-0.4977647475516381,-0.68632282216991,-0.2073732616300669,-0.6863228221775918,-0.21690749671611312,2020-09-14
Czechia,-0.37628784384828895,-0.6136056358463803,-0.2073732616300669,-0.6136056359741279,0.0028544765120322286,2020-09-21
Czechia,-0.3233665002886183,-0.5970311215373475,-0.2073732616300669,-0.5970311216043672,0.12293037090185342,2020-09-28
Czechia,-0.2620285769421582,-0.6313468262644258,-0.2073732616300669,-0.631346826351379,0.49147269868659016,2020-10-05
Czechia,0.14084024641354026,-0.5707326993279893,-0.2073732616300669,-0.5707326994481198,1.4567618098282973,2020-10-12
Czechia,0.6710128364019037,-0.42302523665861774,-0.2073732616300669,-0.4230252366895585,1.8562596142346919,2020-10-19
Czechia,1.3288728547795947,-0.2762819691206616,-0.2073732616300669,-0.2762819690573917,2.2931530548207024,2020-10-26
Czechia,1.3130468073172556,-0.27607466716740725,-0.2073732616300669,-0.276074667067812,2.265543018339827,2020-11-02
Czechia,1.0641942004018672,-0.3276735696251087,-0.2073732616300669,-0.3276735695263847,2.102103231738841,2020-11-09
Czechia,0.39691049012614693,-0.344653045889336,-0.2073732616300669,-0.34465304591630197,0.9448640459204487,2020-11-16
Czechia,0.08067728719685983,-0.39879501300614584,-0.2073732616300669,-0.3987950130626594,0.5006498525396448,2020-11-23
Czechia,-0.03286261391552824,-0.34445538588739577,-0.2073732616300669,-0.34445538588572516,0.13899093298972756,2020-11-30
Czechia,-0.04034401817045223,-0.36374169900353465,-0.2073732616300669,-0.3637416990968388,0.16676100256875773,2020-12-07
Czechia,0.1311048293382225,-0.36859401100238326,-0.2073732616300669,-0.3685940110310792,0.5128533652595888,2020-12-14
Czechia,0.4256611430160631,-0.1552778906158426,-0.2073732616300669,-0.15527789047523446,0.4847006852854851,2020-12-21
Czechia,0.4343414902605583,-0.15360983303849376,-0.2073732616300669,-0.15360983311552376,0.49353654997701346,2020-12-28
Czechia,1.0490635398734793,-0.14047508486078586,-0.2073732616300669,-0.1404750848469218,1.3195626610694935,2021-01-04
Czechia,1.4428443753682285,0.12554876238458398,-0.2073732616300669,0.1255487624209686,1.1171108711667788,2021-01-04
Czechia,0.6643467133798882,-0.02631920227684569,-0.2073732616300669,-0.02631920216481419,0.54755390914599,2021-01-11
Czechia,0.4659456274656538,-0.12966886792544646,-0.2073732616300669,-0.12966886800074653,0.48906939263909827,2021-01-18
Czechia,0.44709824366959533,-0.0534612952261925,-0.2073732616300669,-0.0534612950889024,0.3273435736624857,2021-01-25
Czechia,0.5111697570322777,0.03168677682911186,-0.2073732616300669,0.03168677676289947,0.2739332365899589,2021-02-01
Czechia,0.5938009078735216,0.07425599188110694,-0.2073732616300669,0.07425599196726394,0.3057493587898192,2021-02-08
Czechia,0.9004665457460308,0.2532130187596555,-0.2073732616300669,0.2532130188316016,0.3767648200023937,2021-02-15
Czechia,1.2995467092546844,0.5068710634446215,-0.2073732616300669,0.5068710636099324,0.4199679488208943,2021-02-22
Czechia,1.3572398459128483,0.8505969858429394,-0.2073732616300669,0.8505969858873257,0.1626178695367115,2021-03-01
Czechia,1.1622437580889962,1.9357070077136198,-0.2073732616300669,1.9357070069350932,-0.38769641336284616,2021-03-08
Czechia,0.870157266969672,2.1409238889962703,-0.2073732616300669,2.140923888377632,-0.5386249357200075,2021-03-15
Czechia,0.4967105045780496,2.1934797551219014,-0.2073732616300669,2.1934797544288553,-0.6783652331815456,2021-03-22
Czechia,0.1983415521933727,1.9863802828451624,-0.2073732616300669,1.9863802828771784,-0.7604822572773349,2021-03-29
Czechia,-0.03276669847636255,2.223774766150977,-0.2073732616300669,2.22377476536724,-0.8654593075925301,2021-04-05
Czechia,-0.17342669001285008,2.318890205377289,-0.2073732616300669,2.3188902054377207,-0.9193438720232684,2021-04-12
Czechia,-0.2705650510279048,2.3353321428557523,-0.2073732616300669,2.3353321433226304,-0.9526626321695516,2021-04-19
Czechia,-0.34415617172778207,2.3840023026017794,-0.2073732616300669,2.3840023027333026,-0.9789422232057403,2021-04-26
Czechia,-0.4299525320614937,2.560208962867965,-0.2073732616300669,2.5602089629202758,-1.0115085666616495,2021-05-03
Czechia,-0.506780798833213,2.565164925843441,-0.2073732616300669,2.5651649252043933,-1.0355950569564687,2021-05-10
Czechia,-0.5700130521031956,2.9297078211290195,-0.2073732616300669,2.929707820717241,-1.0588750480267521,2021-05-17
Czechia,-0.6133908094658799,2.4737953847026777,-0.2073732616300669,2.4737953850456953,-1.068212485921891,2021-05-24
Czechia,-0.6337968191483809,2.1951743280653644,-0.2073732616300669,2.1951743293040353,-1.0731318149653675,2021-05-31
Czechia,-0.6561211376141958,1.7655747767753518,-0.2073732616300669,1.7655747757606437,-1.0790140774098531,2021-06-07
Czechia,-0.6677748634728273,1.6630639608910824,-0.2073732616300669,1.663063960615928,-1.0833680041010165,2021-06-14
Czechia,-0.673649684121726,1.3268587605178057,-0.2073732616300669,1.3268587606855629,-1.084788735617526,2021-06-21
Czechia,-0.6660004278482621,1.2027162268602292,-0.2073732616300669,1.2027162271565959,-1.0804024881934111,2021-06-28
Czechia,-0.657727721220221,0.3709412443054902,-0.2073732616300669,0.3709412443576843,-1.0654496566458824,2021-07-05
Czechia,-0.6517569851321567,0.8238478024096444,-0.2073732616300669,0.8238478025991316,-1.068833482648023,2021-07-12
Czechia,-0.6579435309583439,0.8155991130603847,-0.2073732616300669,0.8155991132502628,-1.0725890793726829,2021-07-19
Czechia,-0.6618281062445545,0.8945522313963443,-0.2073732616300669,0.8945522314730224,-1.0757935031109718,2021-07-26
Czechia,-0.6615403599270574,0.8381588686476792,-0.2073732616300669,0.8381588688342265,-1.0750695401682757,2021-08-02
Czechia,-0.6596220511437435,0.86458504671195,-0.2073732616300669,0.864585046882771,-1.0741654212631213,2021-08-09
Czechia,-0.6591664528077065,0.6986350121561967,-0.2073732616300669,0.6986350123947384,-1.0719479751682743,2021-08-16
Czechia,-0.6587348333314609,0.43405504712012144,-0.2073732616300669,0.4340550472621975,-1.0675294488351958,2021-08-23
Czechia,-0.648256071602609,0.42784321998597696,-0.2073732616300669,0.42784322014040893,-1.058981537101682,2021-08-30
Czechia,-0.627850061920108,0.3440112742850548,-0.2073732616300669,0.34401127427369477,-1.0392402054131167,2021-09-06
Czechia,-0.6167718286964705,0.29331389427522686,-0.2073732616300669,0.2933138943369802,-1.0271120209465336,2021-09-13
Czechia,-0.6119520778783946,0.3113347012813829,-0.2073732616300669,0.31133470126734997,-1.0238266724501797,2021-09-20
Czechia,-0.5823621648957785,0.17669208264269157,-0.2073732616300669,0.1766920826391109,-0.9861609079161936,2021-09-27
Czechia,-0.5467056003859324,0.15206412849851073,-0.2073732616300669,0.1520641285257987,-0.9476916170197571,2021-10-04
Czechia,-0.4595664239039012,0.2628139917807255,-0.2073732616300669,0.262813991834275,-0.8813695392057559,2021-10-11
Czechia,-0.17383433062930428,0.49283961379469704,-0.2073732616300669,0.49283961392795633,-0.6962876480737106,2021-10-18
Czechia,0.1347256371667274,0.7670687616084131,-0.2073732616300669,0.7670687618581848,-0.5620029138935627,2021-10-25
Czechia,0.5936090769951902,0.533962536149569,-0.2073732616300669,0.5339625363137466,-0.13483790492365308,2021-11-01
Czechia,1.1568724934957173,0.7778556946411243,-0.2073732616300669,0.7778556947863544,0.08812261566408314,2021-11-08
Czechia,1.8869088798455915,0.9930423535826108,-0.2073732616300669,0.9930423538409708,0.3700747989545766,2021-11-15
Czechia,2.3940617644341886,0.9992758751072122,-0.2073732616300669,0.9992758753060248,0.6522819417106955,2021-11-22
Czechia,2.0533941033774417,0.9727050677732291,-0.2073732616300669,0.9727050678724367,0.4812607749404201,2021-11-29
Czechia,1.496724873319556,0.7652970530544371,-0.2073732616300669,0.7652970531167368,0.3157835262519434,2021-12-06
Czechia,0.9503905318317736,0.6373676430182262,-0.2073732616300669,0.6373676432204719,0.050388078407656973,2021-12-13
Czechia,0.2844975954239557,0.26208843494433537,-0.2073732616300669,0.26208843499972856,-0.199002209830649,2021-12-20
Czechia,0.1700225187797021,-0.049377928844647784,-0.2073732616300669,-0.04937792867573907,-0.023608690735351434,2021-12-27
Czechia,0.43594807386658363,0.36694706597360144,-0.2073732616300669,0.36694706600080645,-0.14390284490794933,2022-01-03
Czechia,1.0522287493659472,0.5213412218793398,-0.2073732616300669,0.5213412220395925,0.21869739511782946,2022-01-10
Czechia,3.1385094455187086,1.188752270869504,-0.2073732616300669,1.1887522709296747,0.879370135624157,2022-01-17
Czechia,5.281931764554431,1.6554492298407284,-0.2073732616300669,1.655449230135991,1.4272401949633493,2022-01-24
